HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"8539.29.40.00","3","Designed for a voltage exceeding <il>100 V</il>","[""No.""]","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","1","Discharge lamps, other than ultraviolet lamps:","","","","","",""
"8539.31.00","2","Fluorescent, hot cathode","","2.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"8539.31.00.40","3","1.2 m, straight tube, of a power 30 W or more but not exceeding 40 W","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8539.31.00.50","4","With a single plug-in base","[""No.""]","","","","",""
"8539.31.00.60","4","With a single screw-in base","[""No.""]","","","","",""
"8539.31.00.70","4","Other","[""No.""]","","","","",""
"8539.32.00","2","Mercury or sodium vapor lamps; metal halide lamps","","2.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"8539.32.00.20","3","Sodium vapor","[""No.""]","","","","",""
"8539.32.00.40","3","Mercury vapor","[""No.""]","","","","",""
"8539.32.00.90","3","Other","[""No.""]","","","","",""
"8539.39","2","Other:","","","","","",""
"8539.39.10.00","3","Cold-cathode fluorescent lamps (CCFLs) for backlighting of flat panel displays","[""No.""]","Free","","20%","",""
"8539.39.90.00","3","Other","[""No.""]","2.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","1","Ultraviolet or infrared lamps; arc lamps:","","","","","",""
"8539.41.00.00","2","Arc lamps","[""No.""]","2.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8539.49.00","2","Other","","2.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8539.49.00.40","3","Ultraviolet lamps","[""No.""]","","","","",""
"8539.49.00.80","3","Other","[""No.""]","","","","",""
"","1","Light-emitting diode (LED) light sources:","","","","","",""
"8539.51.00.00","2","Light-emitting diode (LED) modules","[""No.""]","Free","","35%","",""
"8539.52.00","2","Light-emitting diode (LED) lamps","","2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"8539.52.00.10","3","Of a type specified in statistical note 7(a) to this chapter","[""No.""]","","","","",""
"8539.52.00.20","3","Of a type specified in statistical note 7(b) to this chapter","[""No.""]","","","","",""
"8539.52.00.30","3","Of a type specified in statistical note 7(c) to this chapter","[""No.""]","","","","",""
"8539.52.00.40","3","Of a type specified in statistical note 7(d) to this chapter","[""No.""]","","","","",""
"8539.52.00.51","3","Straight linear tubes or U-shaped tubes","[""No.""]","","","","",""
"8539.52.00.91","3","Other","[""No.""]","","","","",""
"8539.90.00.00","1","Parts","[""No.""]","2.6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8540","0","Thermionic, cold cathode or photocathode tubes (for example, vacuum or vapor or gas filled tubes, mercury arc rectifying tubes, cathode-ray tubes, television camera tubes); parts thereof:","","","","","",""
"","1","Cathode-ray television picture tubes, including video monitor cathode-ray tubes:","","","","","",""
"8540.11","2","Color:","","","","","",""
"8540.11.10","3","Non-high definition, non-projection, having a video display diagonal exceeding <il>35.56 cm</il>","","15%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"","4","Having a video display diagonal:","","","","","",""
"8540.11.10.30","5","Not exceeding <il>39 cm</il>","[""No.""]","","","","",""
"8540.11.10.40","5","Exceeding <il>39 cm</il> but not exceeding <il>45 cm</il>","[""No.""]","","","","",""
"8540.11.10.50","5","Exceeding <il>45 cm</il> but not exceeding <il>50 cm</il>","[""No.""]","","","","",""
"8540.11.10.55","5","Exceeding <il>50 cm</il> but not exceeding <il>63 cm</il>","[""No.""]","","","","",""
"8540.11.10.85","5","Exceeding 63 cm","[""No.""]","","","","",""
"","3","Non-high definition, non-projection, having a video display diagonal not exceeding <il>35.56 cm</il>:","","","","","",""
"8540.11.24.01","4","Having a video display diagonal not exceeding <il>34.29 cm</il>","[""No.""]","7.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","60%","",""
"8540.11.28.01","4","Other","[""No.""]","15%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","60%","",""
"8540.11.30.00","3","High definition, having a video display diagonal exceeding <il>35.56 cm</il>","[""No.""]","15%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"","3","High definition, having a video display diagonal not exceeding <il>35.56 cm</il>:","","","","","",""
"8540.11.44.01","4","Having a video display diagonal not exceeding <il>34.29 cm</il>","[""No.""]","7.5%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","60%","",""
"8540.11.48.01","4","Other","[""No.""]","15%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","60%","",""
"8540.11.50.00","3","Other","[""No.""]","15%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"8540.12","2","Monochrome:","","","","","",""
"","3","Television picture tubes having a straight line dimension across the faceplate greater than 29 cm but having no straight line dimension across the faceplate that exceeds 42 cm:","","","","","",""
"8540.12.10.00","4","Non-high definition","[""No.""]","3.6%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"8540.12.20.00","4","High definition","[""No.""]","3.6%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","60%","",""
"","3","Other:","","","","","",""
"8540.12.50","4","Non-high definition","","3.3%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","60%","",""
"8540.12.50.40","5","Projection","[""No.""]","","","","",""
"8540.12.50.80","5","Other","[""No.""]","","","","",""
"8540.12.70.00","4","High definition","[""No.""]","3.3%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","60%","",""
"8540.20","1","Television camera tubes; image converters and intensifiers; other photocathode tubes:","","","","","",""
"8540.20.20","2","Cathode-ray tubes","","6%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"8540.20.20.40","3","Color","[""No.""]","","","","",""
"8540.20.20.80","3","Other","[""No.""]","","","","",""
"8540.20.40.00","2","Other","[""No.""]","3.3%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"8540.40.10","1","Data/graphic display tubes, monochrome; data/graphic display tubes, color, with a phosphor dot screen pitch smaller than 0.4 mm","","3%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"8540.40.10.10","2","Color","[""No.""]","","","","",""
"8540.40.10.50","2","Other","[""No.""]","","","","",""
"8540.60.00","1","Other cathode-ray tubes","","3%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"","2","Having a video display diagonal:","","","","","",""
"8540.60.00.20","3","Not exceeding <il>30 cm</il>","[""No.""]","","","","",""
"8540.60.00.65","3","Exceeding 30 cm but not exceeding 36 cm","[""No.""]","","","","",""
"8540.60.00.80","3","Exceeding <il>36 cm</il>","[""No.""]","","","","",""
"","1","Microwave tubes (for example, magnetrons, klystrons, traveling wave tubes, carcinotrons), excluding grid-controlled tubes:","","","","","",""
"8540.71","2","Magnetrons:","","","","","",""
"8540.71.20.00","3","Modified for use as parts of microwave ovens","[""No.""]","Free","","35%","",""
"8540.71.40.00","3","Other","[""No.""]","3.7%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"8540.79","2","Other:","","","","","",""
"8540.79.10.00","3","Klystrons","[""No.""]","3.3%","Free (A+,AU,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"8540.79.20.00","3","Other","[""No.""]","3.7%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"","1","Other tubes:","","","","","",""
"8540.81.00.00","2","Receiver or amplifier tubes","[""No.""]","4.2%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"8540.89.00","2","Other","","3.7%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8540.89.00.20","3","Gas and vapor electron tubes","[""No.""]","","","","",""
"8540.89.00.40","3","Diodes, triodes and tetrodes","[""No.""]","","","","",""
"8540.89.00.60","3","Light-sensing tubes","[""No.""]","","","","",""
"8540.89.00.80","3","Other","[""No.""]","","","","",""
"","1","Parts:","","","","","",""
"8540.91","2","Of cathode-ray tubes:","","","","","",""
"8540.91.15.00","3","Front panel assemblies","[""No.""]","5.4%","Free (A+,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"8540.91.20.00","3","Deflection coils","[""No.""]","Free","","35%","",""
"8540.91.50.00","3","Other","[""kg""]","5.4%","Free (A+,AU,B,BH,CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","35%","",""
"8540.99","2","Other:","","","","","",""
"8540.99.40.00","3","Electron guns; radio frequency (RF) interaction structures for microwave tubes of subheadings 8540.71 through 8540.79, inclusive","[""No.""]","Free","","35%","",""
"8540.99.80.00","3","Other","[""No.""]","Free","","35%","",""
"8541","0","Semiconductor devices (for example, diodes, transistors, semiconductor-based transducers); photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED), whether or not assembled with other light-emitting diodes (LED); mounted piezo-electric crystals; parts thereof:","","","","","",""
"8541.10.00","1","Diodes, other than photosensitive or light-emitting diodes (LED)","","Free","","35%","",""
"8541.10.00.40","2","Unmounted chips, dice and wafers","[""No.""]","","","","",""
"","2","Other:","","","","","",""
"8541.10.00.50","3","Zener","[""No.""]","","","","",""
"8541.10.00.60","3","Microwave","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8541.10.00.70","4","With a maximum current of 0.5 A or less","[""No.""]","","","","",""
"8541.10.00.80","4","Other","[""No.""]","","","","",""
"","1","Transistors, other than photosensitive transistors:","","","","","",""
"8541.21.00","2","With a dissipation rate of less than 1 W","","Free","","35%","",""
"8541.21.00.40","3","Unmounted chips, dice and wafers","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8541.21.00.75","4","With an operating frequency not less than <il>100 MHz</il>","[""No.""]","","","","",""
"8541.21.00.95","4","Other","[""No.""]","","","","",""
"8541.29.00","2","Other","","Free","","35%","",""
"8541.29.00.40","3","Unmounted chips, dice and wafers","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8541.29.00.75","4","With an operating frequency not less than <il>30 MHz</il>","[""No.""]","","","","",""
"8541.29.00.95","4","Other","[""No.""]","","","","",""
"8541.30.00","1","Thyristors, diacs and triacs, other than photosensitive devices","","Free","","35%","",""
"8541.30.00.40","2","Unmounted chips, dice and wafers","[""No.""]","","","","",""
"8541.30.00.80","2","Other","[""No.""]","","","","",""
"","1","Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED):","","","","","",""
"8541.41.00.00","2","Light-emitting diodes (LED)","[""No.""]","Free","","20%","",""
"8541.42.00","2","Photovoltaic cells not assembled in modules or made up into panels","","Free","","35%","",""
"8541.42.00.10","3","Crystalline silicon photovoltaic cells of a kind described in statistical note 10 to this chapter","[""No."",""W""]","","","","",""
"8541.42.00.80","3","Other","[""No."",""W""]","","","","",""
"8541.43.00","2","Photovoltaic cells assembled in modules or made up into panels","","Free","","35%","",""
"8541.43.00.10","3","Crystalline silicon photovoltaic cells of a kind described in statistical note 10 to this chapter","[""No."",""W""]","","","","",""
"8541.43.00.80","3","Other","[""No."",""W""]","","","","",""
"8541.49","2","Other:","","","","","",""
"8541.49.10","3","Other diodes","","Free","","35%","",""
"8541.49.10.10","4","Unmounted chips, dice and wafers","[""No.""]","","","","",""
"8541.49.10.50","4","Other","[""No.""]","","","","",""
"8541.49.70","3","Transistors","","Free","","35%","",""
"8541.49.70.40","4","Unmounted chips, dice and wafers","[""No.""]","","","","",""
"8541.49.70.80","4","Other","[""No.""]","","","","",""
"","3","Other:","","","","","",""
"8541.49.80.00","4","Optical coupled isolators","[""No.""]","Free","","35%","",""
"8541.49.95.00","4","Other","[""No.""]","Free","","35%","",""
"","1","Other semiconductor devices:","","","","","",""
"8541.51.00.00","2","Semiconductor-based transducers","[""No.""]","Free","","35%","",""
"8541.59.00","2","Other","","Free","","35%","",""
"8541.59.00.40","3","Unmounted chips, dice and wafers","[""No.""]","","","","",""
"8541.59.00.80","3","Other","[""No.""]","","","","",""
"8541.60.00","1","Mounted piezoelectric crystals","","Free","","35%","",""
"","2","Quartz designed for operating frequencies of:","","","","","",""
"8541.60.00.10","3","<il>32.768 kHz</il>","[""No.""]","","","","",""
"8541.60.00.20","3","Not exceeding <il>1 MHz</il>, except <il>32.768 kHz</il>","[""No.""]","","","","",""
"8541.60.00.30","3","Exceeding <il>1 MHz</il>, but not exceeding <il>5 MHZ</il>","[""No.""]","","","","",""
"8541.60.00.50","3","Exceeding <il>5 MHZ</il>, but not exceeding <il>20 MHz</il>","[""No.""]","","","","",""
"8541.60.00.60","3","Exceeding <il>20 MHZ</il>","[""No.""]","","","","",""
"8541.60.00.80","2","Other","[""No.""]","","","","",""
"8541.90.00.00","1","Parts","[""No.""]","Free","","35%","",""
"8542","0","Electronic integrated circuits; parts thereof:","","","","","",""
"","1","Electronic integrated circuits:","","","","","",""
"8542.31.00","2","Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","","Free","","35%","",""
"","3","Controllers (including microcontrollers):","","","","","",""
"8542.31.00.15","4","8-bit","[""No.""]","","","","",""
"8542.31.00.20","4","16-bit","[""No.""]","","","","",""
"8542.31.00.25","4","32-bit","[""No.""]","","","","",""
"8542.31.00.30","4","Other","[""No.""]","","","","",""
"","3","Processors (including microprocessors):","","","","","",""
"8542.31.00.35","4","Digital signal processors (DSPs)","[""No.""]","","","","",""
"8542.31.00.40","4","Graphics processing units (GPUs)","[""No.""]","","","","",""
"8542.31.00.45","4","Central processing units (CPUs)","[""No.""]","","","","",""
"8542.31.00.50","4","Other","[""No.""]","","","","",""
"","3","Programmable logic devices (PLDs):","","","","","",""
"8542.31.00.55","4","Complex programmable logic devices (CPLDs)","[""No.""]","","","","",""
"8542.31.00.60","4","Field programmable gate arrays (FPGAs)","[""No.""]","","","","",""
"8542.31.00.65","4","Other","[""No.""]","","","","",""
"8542.31.00.70","3","System on chip (SoCs)","[""No.""]","","","","",""
"8542.31.00.75","3","Other","[""No.""]","","","","",""
"8542.32.00","2","Memories","","Free","","35%","",""
"","3","Dynamic read-write random access (DRAM):","","","","","",""
"8542.32.00.02","4","Not over 128 megabits","[""No.""]","","","","",""
"8542.32.00.24","4","Over 128 megabits but not over 256 megabits","[""No.""]","","","","",""
"8542.32.00.28","4","Over 256 megabits but not over 512 megabits","[""No.""]","","","","",""
"8542.32.00.32","4","Over 512 megabits but not over 1 gigabit","[""No.""]","","","","",""
"8542.32.00.36","4","Over 1 gigabit","[""No.""]","","","","",""
"8542.32.00.41","3","Static read-write random access (SRAM)","[""No.""]","","","","",""
"8542.32.00.51","3","Electrically erasable programmable read-only memory (EEPROM)","[""No.""]","","","","",""
"8542.32.00.61","3","Erasable (except electrically) programmable read-only memory (EPROM)","[""No.""]","","","","",""
"8542.32.00.71","3","Other","[""No.""]","","","","",""
